entry_ms,exit_ms,reason,net
1759538760000,1759546800000,TIME,-30.927519438389382
1760055780000,1760065200000,TIME,24.606527815739636
1761523860000,1761523979999,TP,38.49353138267943
1765585140000,1765585499999,TP,26.929603958393912
1765671960000,1765674299999,SL,-80.83199999999998
1765845420000,1765851599999,SL,-80.83200000000012
1766192160000,1766199600000,TIME,-1.800900450225008
1766968920000,1766977200000,TIME,7.258135211593617
1736468400000,1736471999999,SL,-80.83200000000012
1738888800000,1738897200000,TIME,-20.885117194771734
1742258160000,1742262719999,TP,25.428074805227276
1742949840000,1742958000000,TIME,3.4310791759516484
1744763520000,1744772400000,TIME,-28.295178097523166
1745368440000,1745377200000,TIME,-2.19923016400792
1745973960000,1745975459999,TP,29.274532825172514
1746665820000,1746669839999,TP,25.816484082689584
1750120860000,1750129200000,TIME,-3.694802862424086
1752279420000,1752280559999,TP,25.394310996665254
1753143420000,1753147079999,TP,25.412772770799123
1753404300000,1753412400000,TIME,-1.3872693471888735
1757982900000,1757983139999,TP,28.826116982646415
1763771160000,1763780400000,TIME,-15.287781264369455
1767142680000,1767150000000,TIME,-35.643031857948465
1748911320000,1748912999999,SL,-80.82294835002057
1749516240000,1749524400000,TIME,-15.40381332572066
1749947520000,1749956400000,TIME,-3.1486355239068167
1752108780000,1752116400000,TIME,-9.972915708661322
1752280020000,1752282479999,TP,20.633788700490847
1753229880000,1753239600000,TIME,10.270082571666142
1753750020000,1753758000000,TIME,19.357064512546746
1753923360000,1753930800000,TIME,-35.464874317762444
1761439380000,1761443699999,TP,25.223218679688358
1761524280000,1761534000000,TIME,-43.60882549588833
1763513220000,1763521200000,TIME,8.531410388169894
1736555820000,1736564400000,TIME,-1.4103938597204322
1736987880000,1736996400000,TIME,-2.667164204939732
1737763980000,1737764399999,TP,48.06932712733182
1744244340000,1744244759999,TP,30.31924236477015
1753232340000,1753232699999,TP,36.565437899785856
1736555040000,1736564400000,TIME,-6.110317988472426
1736728200000,1736730179999,TP,27.333787165568225
1736900400000,1736903399999,TP,25.070333364846924
1738371480000,1738378800000,TIME,1.8397299535931793
1739752200000,1739753759999,TP,34.83825307034383
1740011880000,1740020400000,TIME,16.836842666806277
1740098520000,1740106800000,TIME,-0.7886175081475072
1742343240000,1742343479999,TP,29.740778462625897
1745195400000,1745196419999,SL,-80.832
1745282940000,1745290800000,TIME,-34.96258194510157
1745714760000,1745722800000,TIME,-11.040148420141547
1759798200000,1759806000000,TIME,-7.46631838855181
1762562880000,1762570800000,TIME,4.992228465109884
1739234520000,1739242800000,TIME,-0.807148428968529
1752453300000,1752462000000,TIME,-45.81425303756206
1759280400000,1759280639999,TP,28.187090090241536
1760573580000,1760575559999,TP,31.878572509395173
1764375180000,1764375299999,TP,47.97025173092775
1765499520000,1765508400000,TIME,-8.463051407319133
1766277180000,1766286000000,TIME,-17.544796440148726
1757118600000,1757127600000,TIME,18.031296256668814
1762734660000,1762742999999,TP,25.320710590128755
1736382780000,1736391600000,TIME,-13.53741565715628
1736556300000,1736559839999,TP,25.295497282319946
1736729820000,1736731079999,TP,25.295497282319946
1750465320000,1750474800000,TIME,3.9115975557660505
1750639860000,1750647179999,TP,25.819022666592044
1750897200000,1750906800000,TIME,13.437808904452407
1750983900000,1750993200000,TIME,-16.233507662922243
1762734180000,1762743600000,TIME,-1.8009004502249386
1751589420000,1751598000000,TIME,13.507138792326284
1752279420000,1752279659999,TP,32.44524740457876
1752453960000,1752461339999,TP,26.172096707236147
1753491000000,1753498800000,TIME,-31.69957764158165
1753576620000,1753585200000,TIME,-4.250695652681182
1761007440000,1761007979999,TP,26.227457212619562
1761610920000,1761620400000,TIME,-3.252732129022151
1766276100000,1766277119999,TP,24.75451411618052
1735778460000,1735786800000,TIME,16.51541877342464
1745195640000,1745204400000,TIME,14.234459936006076
1749258000000,1749265200000,TIME,-5.998546352033608
1750122000000,1750129200000,TIME,-2.904980825583489
1758674520000,1758682800000,TIME,20.87050721892751
1759364700000,1759374000000,TIME,0.4672782597413847
1762735920000,1762743600000,TIME,13.02395490939179
1764116640000,1764126000000,TIME,23.498165712731325
1764204720000,1764212400000,TIME,19.928050492815274
1764722880000,1764730800000,TIME,26.653203962201133
1765067460000,1765069679999,TP,34.706312652124346
1766275980000,1766276099999,TP,28.950174856214367
1766536140000,1766538539999,TP,26.2418604107249
1756686960000,1756687139999,TP,25.1058667920288
1756946400000,1756950239999,TP,26.032501460105745
1757033460000,1757041200000,TIME,10.39317050862824
1760574480000,1760575199999,TP,28.435392241575496
1761352920000,1761359219999,SL,-80.83200000000001
1763685660000,1763693099999,TP,24.50543197259828
1765066800000,1765068059999,TP,35.51736643832123
1766537040000,1766544179999,TP,25.074647734826375
1766710620000,1766718000000,TIME,-15.260589972405418
1739666220000,1739667779999,TP,25.599244869959843
1741912140000,1741921200000,TIME,-41.72773502601129
1741999860000,1742007600000,TIME,17.34186559322586
1746751980000,1746757679999,SL,-80.83200000000002
1746837900000,1746841739999,TP,25.09262177307144
1761785160000,1761789899999,TP,38.94378438580207
1762562880000,1762566719999,TP,45.207474086693715
1762647660000,1762647959999,TP,26.938219722106005
1763857080000,1763857679999,TP,35.42608597247987
1763944020000,1763953200000,TIME,60.03457225260165
1764376500000,1764378599999,TP,30.436607010988535
1764894060000,1764899279999,TP,27.988882683993513
1765499460000,1765508400000,TIME,-7.198970618589588
1765673220000,1765681200000,TIME,13.408276561044865
1766103600000,1766113200000,TIME,-8.644965331558739
1766622780000,1766631600000,TIME,-3.5289434190776925
1746836400000,1746838019999,TP,29.830743327065033
1748478660000,1748487600000,TIME,-58.34630648657649
1740528960000,1740529919999,TP,34.38625173056374
1741911840000,1741921200000,TIME,-0.7248966173631324
1742430600000,1742439600000,TIME,-9.74984095322004
1742517360000,1742526000000,TIME,-75.10745318097052
1742776980000,1742778239999,TP,27.567842897722002
1744332780000,1744340400000,TIME,-15.813218972913667
1744418760000,1744426739999,TP,24.69754743659181
1745973420000,1745982000000,TIME,4.136259038610328
1746061200000,1746068400000,TIME,6.952892675927339
1746750120000,1746759600000,TIME,22.977373498730532
1748133060000,1748139539999,TP,26.399898603087763
1748391540000,1748401200000,TIME,-6.292786995436557
1748824560000,1748829899999,TP,26.55479120780636
1750121460000,1750129200000,TIME,-2.575828599151457
1757206440000,1757214000000,TIME,-18.154229276021347
1758500520000,1758501539999,TP,28.58937829008033
1758587220000,1758588119999,TP,31.472659551160106
1761524160000,1761526139999,SL,-80.8320000000001
1735778400000,1735786800000,TIME,23.507489741909946
1736729220000,1736732999999,TP,32.69520052638308
1737507540000,1737514800000,TIME,-14.802038372541357
1740962820000,1740964619999,TP,34.64929091681884
1747184340000,1747187459999,TP,25.3333988107629
1755910320000,1755916499999,TP,32.82473495485832
1739233920000,1739242800000,TIME,-14.618572377569176
1739321820000,1739322659999,TP,30.032722767531872
1740356700000,1740359459999,TP,26.25302251613025
1741567860000,1741575600000,TIME,8.657594593641637
1741913460000,1741921200000,TIME,-37.926961255408685
1742084760000,1742085059999,TP,29.766945161235153
1742688900000,1742698800000,TIME,1.9774616590064298
1744417740000,1744426800000,TIME,-7.011683801387665
1745195580000,1745204400000,TIME,10.180809009155913
1745974800000,1745975759999,TP,28.064581280172373
1746061020000,1746068400000,TIME,-22.718382563505884
1747010220000,1747012019999,SL,-80.83199999999998
1748220780000,1748228400000,TIME,-28.751935726934196
1748479680000,1748487600000,TIME,-8.499095089713338
1761957540000,1761959819999,SL,-80.83200000000005
1762735080000,1762743600000,TIME,6.094254395962844
1737851580000,1737851939999,SL,-80.83200000000006
1738196700000,1738206000000,TIME,7.1130464686117865
1738542420000,1738542839999,TP,36.90242808637064
1738628460000,1738630679999,TP,38.138328296979665
1738975860000,1738983600000,TIME,7.8864423437819475
1739753160000,1739758139999,TP,25.25845685785676
1740961440000,1740970800000,TIME,11.216381449777924
1741221360000,1741221599999,TP,38.806640126786114
1743121560000,1743130800000,TIME,15.431619825209182
1752366240000,1752367079999,TP,23.898077505571923
1766276220000,1766277059999,TP,23.91674484641177
1766449560000,1766453579999,TP,39.142598226234064
1742605080000,1742612400000,TIME,-3.096678582792093
1742690160000,1742698800000,TIME,-77.63346296676467
1746836760000,1746838139999,TP,26.86219216443378
1750897260000,1750901939999,SL,-80.83199999999998
1751329140000,1751331779999,TP,28.30611673052263
1752367800000,1752375600000,TIME,-23.930592098840645
1745368740000,1745377200000,TIME,-27.519716890650717
1746579420000,1746586800000,TIME,5.809054579103068
1746924540000,1746925859999,TP,25.14696930883032
1752453720000,1752462000000,TIME,-6.682211200652604
1753490580000,1753498800000,TIME,2.0972864459912053
1756772580000,1756782000000,TIME,-47.40109581417904
1736556360000,1736564400000,TIME,0.7310866558438509
1736641500000,1736650800000,TIME,-38.80652784538434
1743380280000,1743380399999,TP,29.53678586128509
1745023620000,1745025719999,TP,29.87841891733196
1744936800000,1744938179999,TP,27.158564616303643
1745195940000,1745204400000,TIME,19.547559330395657
1745283300000,1745290800000,TIME,6.235308291685026
1745627160000,1745636400000,TIME,14.627217032196521
1746319140000,1746319439999,TP,28.51673643273246
1746750600000,1746759600000,TIME,1.8638786914043532
1746924360000,1746932400000,TIME,-4.011010581432725
1762560960000,1762562219999,TP,28.408742901312824
1763339640000,1763344919999,SL,-80.83200000000006
1763511120000,1763512919999,TP,36.49784034874581
1766277840000,1766284019999,TP,24.97806746013933
1766449920000,1766451899999,TP,39.82881489002911
1761785940000,1761793200000,TIME,12.41777359267879
1762735560000,1762743600000,TIME,-1.0399575167524422
1735778100000,1735779419999,TP,25.31993036164487
1736728140000,1736734979999,TP,25.365859931575482
1740961740000,1740966419999,TP,25.235872957021282
1752452760000,1752462000000,TIME,-23.031090550801373
1754268000000,1754276400000,TIME,-7.761474687530306
1759106100000,1759108559999,TP,25.854569460131575
1760401740000,1760405939999,TP,46.97826497768639
1735778400000,1735781639999,TP,27.91024127123386
1753059240000,1753060859999,TP,27.281444070617106
1766190000000,1766199600000,TIME,20.39764167798191
1766708400000,1766709599999,TP,53.08588180547988
1766967960000,1766972339999,SL,-80.83200000000006
1767055680000,1767060239999,TP,46.535248346520895
1737247020000,1737255600000,TIME,-54.27200854639497
1740270900000,1740279600000,TIME,-23.870341782461452
1740702540000,1740704159999,TP,32.30579486274926
1742602980000,1742608379999,SL,-80.83200000000012
1743122880000,1743123899999,TP,29.574904793802574
1743295980000,1743300779999,TP,26.8724562281141
1744677000000,1744686000000,TIME,5.370041128399215
1745369040000,1745377200000,TIME,-16.319643912865594
1745540520000,1745544119999,TP,34.36596141317679
1745972640000,1745973179999,TP,25.874838091314576
1752366540000,1752375600000,TIME,6.095117781525369
1758416040000,1758416639999,TP,27.32847226634815
1759279800000,1759280939999,TP,27.944388886441445
1759452000000,1759455839999,TP,27.457592206956292
1760661840000,1760665139999,SL,-80.83200000000005
1761351600000,1761353579999,SL,-80.83200000000005
1761438420000,1761447600000,TIME,13.514233237578194
1763684160000,1763684699999,TP,41.56154764882432
1764982500000,1764982619999,TP,31.032255769511195
1766709180000,1766709419999,TP,26.25013583485712
1762993680000,1762994819999,SL,-80.83199999999998
1763252640000,1763255819999,TP,29.600344302852196
1766189940000,1766199600000,TIME,-10.748124990330107
1741998060000,1742007600000,TIME,-58.16842635850031
1742170800000,1742174399999,TP,27.837878141045053
1742517660000,1742526000000,TIME,-10.42575702364646
1746837300000,1746837839999,TP,31.279799065886785
1747268880000,1747272419999,TP,25.176324554458198
1735779540000,1735786800000,TIME,6.463478961703194
1736556720000,1736559659999,TP,26.015303996706308
1745885760000,1745885819999,TP,25.160789923757722
1766969160000,1766977200000,TIME,18.54005534017017
